where	result	detail
校验报告.md:3272 逐机配方守恒/M041/粉碎-蓝铁块/输出/蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:3273 制造能力/M041	通过	逐机时间占用
校验报告.md:3274 契约/多料栏/M041	通过	结构、证据边界文字核对
校验报告.md:3275 端口数/M042	通过	逐机端口计数
校验报告.md:3276 占地/M042	通过	正式尺寸乘积
校验报告.md:3277 契约/配方集/M042	通过	结构、证据边界文字核对
校验报告.md:3278 配方/M042／粉碎-蓝铁块	通过	结构、证据边界文字核对
校验报告.md:3279 逐机配方守恒/M042/粉碎-蓝铁块/输入/蓝铁块	通过	逐机逐物品精确守恒
校验报告.md:3280 逐机配方守恒/M042/粉碎-蓝铁块/输出/蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:3281 制造能力/M042	通过	逐机时间占用
校验报告.md:3282 契约/多料栏/M042	通过	结构、证据边界文字核对
校验报告.md:3283 端口数/M043	通过	逐机端口计数
校验报告.md:3284 占地/M043	通过	正式尺寸乘积
校验报告.md:3285 契约/配方集/M043	通过	结构、证据边界文字核对
校验报告.md:3286 配方/M043／粉碎-蓝铁块	通过	结构、证据边界文字核对
校验报告.md:3287 逐机配方守恒/M043/粉碎-蓝铁块/输入/蓝铁块	通过	逐机逐物品精确守恒
校验报告.md:3288 逐机配方守恒/M043/粉碎-蓝铁块/输出/蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:3289 制造能力/M043	通过	逐机时间占用
校验报告.md:3290 契约/多料栏/M043	通过	结构、证据边界文字核对
校验报告.md:3291 端口数/M044	通过	逐机端口计数
校验报告.md:3292 占地/M044	通过	正式尺寸乘积
校验报告.md:3293 契约/配方集/M044	通过	结构、证据边界文字核对
校验报告.md:3294 配方/M044／粉碎-蓝铁块	通过	结构、证据边界文字核对
校验报告.md:3295 逐机配方守恒/M044/粉碎-蓝铁块/输入/蓝铁块	通过	逐机逐物品精确守恒
校验报告.md:3296 逐机配方守恒/M044/粉碎-蓝铁块/输出/蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:3297 制造能力/M044	通过	逐机时间占用
校验报告.md:3298 契约/多料栏/M044	通过	结构、证据边界文字核对
校验报告.md:3299 端口数/M045	通过	逐机端口计数
校验报告.md:3300 占地/M045	通过	正式尺寸乘积
校验报告.md:3301 契约/配方集/M045	通过	结构、证据边界文字核对
校验报告.md:3302 配方/M045／粉碎-蓝铁块	通过	结构、证据边界文字核对
校验报告.md:3303 逐机配方守恒/M045/粉碎-蓝铁块/输入/蓝铁块	通过	逐机逐物品精确守恒
校验报告.md:3304 逐机配方守恒/M045/粉碎-蓝铁块/输出/蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:3305 制造能力/M045	通过	逐机时间占用
校验报告.md:3306 契约/多料栏/M045	通过	结构、证据边界文字核对
校验报告.md:3307 端口数/M046	通过	逐机端口计数
校验报告.md:3308 占地/M046	通过	正式尺寸乘积
校验报告.md:3309 契约/配方集/M046	通过	结构、证据边界文字核对
校验报告.md:3310 配方/M046／粉碎-蓝铁块	通过	结构、证据边界文字核对
校验报告.md:3311 逐机配方守恒/M046/粉碎-蓝铁块/输入/蓝铁块	通过	逐机逐物品精确守恒
校验报告.md:3312 逐机配方守恒/M046/粉碎-蓝铁块/输出/蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:3313 制造能力/M046	通过	逐机时间占用
校验报告.md:3314 契约/多料栏/M046	通过	结构、证据边界文字核对
校验报告.md:3315 端口数/M047	通过	逐机端口计数
校验报告.md:3316 占地/M047	通过	正式尺寸乘积
校验报告.md:3317 契约/配方集/M047	通过	结构、证据边界文字核对
校验报告.md:3318 配方/M047／粉碎-蓝铁块	通过	结构、证据边界文字核对
校验报告.md:3319 逐机配方守恒/M047/粉碎-蓝铁块/输入/蓝铁块	通过	逐机逐物品精确守恒
校验报告.md:3320 逐机配方守恒/M047/粉碎-蓝铁块/输出/蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:3321 制造能力/M047	通过	逐机时间占用
校验报告.md:3322 契约/多料栏/M047	通过	结构、证据边界文字核对
校验报告.md:3323 端口数/M048	通过	逐机端口计数
校验报告.md:3324 占地/M048	通过	正式尺寸乘积
校验报告.md:3325 契约/配方集/M048	通过	结构、证据边界文字核对
校验报告.md:3326 配方/M048／粉碎-蓝铁块	通过	结构、证据边界文字核对
校验报告.md:3327 逐机配方守恒/M048/粉碎-蓝铁块/输入/蓝铁块	通过	逐机逐物品精确守恒
校验报告.md:3328 逐机配方守恒/M048/粉碎-蓝铁块/输出/蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:3329 制造能力/M048	通过	逐机时间占用
校验报告.md:3330 契约/多料栏/M048	通过	结构、证据边界文字核对
校验报告.md:3331 端口数/M049	通过	逐机端口计数
校验报告.md:3332 占地/M049	通过	正式尺寸乘积
校验报告.md:3333 契约/配方集/M049	通过	结构、证据边界文字核对
校验报告.md:3334 配方/M049／粉碎-蓝铁块	通过	结构、证据边界文字核对
校验报告.md:3335 逐机配方守恒/M049/粉碎-蓝铁块/输入/蓝铁块	通过	逐机逐物品精确守恒
校验报告.md:3336 逐机配方守恒/M049/粉碎-蓝铁块/输出/蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:3337 制造能力/M049	通过	逐机时间占用
校验报告.md:3338 契约/多料栏/M049	通过	结构、证据边界文字核对
校验报告.md:3339 端口数/M050	通过	逐机端口计数
校验报告.md:3340 占地/M050	通过	正式尺寸乘积
校验报告.md:3341 契约/配方集/M050	通过	结构、证据边界文字核对
校验报告.md:3342 配方/M050／粉碎-蓝铁块	通过	结构、证据边界文字核对
校验报告.md:3343 逐机配方守恒/M050/粉碎-蓝铁块/输入/蓝铁块	通过	逐机逐物品精确守恒
校验报告.md:3344 逐机配方守恒/M050/粉碎-蓝铁块/输出/蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:3345 制造能力/M050	通过	逐机时间占用
校验报告.md:3346 契约/多料栏/M050	通过	结构、证据边界文字核对
校验报告.md:3347 端口数/M051	通过	逐机端口计数
校验报告.md:3348 占地/M051	通过	正式尺寸乘积
校验报告.md:3349 契约/配方集/M051	通过	结构、证据边界文字核对
校验报告.md:3350 配方/M051／粉碎-蓝铁块	通过	结构、证据边界文字核对
校验报告.md:3351 逐机配方守恒/M051/粉碎-蓝铁块/输入/蓝铁块	通过	逐机逐物品精确守恒
校验报告.md:3352 逐机配方守恒/M051/粉碎-蓝铁块/输出/蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:3353 制造能力/M051	通过	逐机时间占用
校验报告.md:3354 契约/多料栏/M051	通过	结构、证据边界文字核对
校验报告.md:3355 端口数/M052	通过	逐机端口计数
校验报告.md:3356 占地/M052	通过	正式尺寸乘积
校验报告.md:3357 契约/配方集/M052	通过	结构、证据边界文字核对
校验报告.md:3358 配方/M052／粉碎-荞花	通过	结构、证据边界文字核对
校验报告.md:3359 逐机配方守恒/M052/粉碎-荞花/输入/荞花	通过	逐机逐物品精确守恒
校验报告.md:3360 逐机配方守恒/M052/粉碎-荞花/输出/荞花粉末	通过	逐机逐物品精确守恒
校验报告.md:3361 制造能力/M052	通过	逐机时间占用
校验报告.md:3362 契约/多料栏/M052	通过	结构、证据边界文字核对
校验报告.md:3363 端口数/M053	通过	逐机端口计数
校验报告.md:3364 占地/M053	通过	正式尺寸乘积
校验报告.md:3365 契约/配方集/M053	通过	结构、证据边界文字核对
校验报告.md:3366 配方/M053／粉碎-荞花	通过	结构、证据边界文字核对
校验报告.md:3367 逐机配方守恒/M053/粉碎-荞花/输入/荞花	通过	逐机逐物品精确守恒
校验报告.md:3368 逐机配方守恒/M053/粉碎-荞花/输出/荞花粉末	通过	逐机逐物品精确守恒
校验报告.md:3369 制造能力/M053	通过	逐机时间占用
校验报告.md:3370 契约/多料栏/M053	通过	结构、证据边界文字核对
校验报告.md:3371 端口数/M054	通过	逐机端口计数
校验报告.md:3372 占地/M054	通过	正式尺寸乘积
校验报告.md:3373 契约/配方集/M054	通过	结构、证据边界文字核对
校验报告.md:3374 配方/M054／粉碎-荞花	通过	结构、证据边界文字核对
校验报告.md:3375 逐机配方守恒/M054/粉碎-荞花/输入/荞花	通过	逐机逐物品精确守恒
校验报告.md:3376 逐机配方守恒/M054/粉碎-荞花/输出/荞花粉末	通过	逐机逐物品精确守恒
校验报告.md:3377 制造能力/M054	通过	逐机时间占用
校验报告.md:3378 契约/多料栏/M054	通过	结构、证据边界文字核对
校验报告.md:3379 端口数/M055	通过	逐机端口计数
校验报告.md:3380 占地/M055	通过	正式尺寸乘积
校验报告.md:3381 契约/配方集/M055	通过	结构、证据边界文字核对
校验报告.md:3382 配方/M055／粉碎-荞花	通过	结构、证据边界文字核对
校验报告.md:3383 逐机配方守恒/M055/粉碎-荞花/输入/荞花	通过	逐机逐物品精确守恒
校验报告.md:3384 逐机配方守恒/M055/粉碎-荞花/输出/荞花粉末	通过	逐机逐物品精确守恒
校验报告.md:3385 制造能力/M055	通过	逐机时间占用
校验报告.md:3386 契约/多料栏/M055	通过	结构、证据边界文字核对
校验报告.md:3387 端口数/M056	通过	逐机端口计数
校验报告.md:3388 占地/M056	通过	正式尺寸乘积
校验报告.md:3389 契约/配方集/M056	通过	结构、证据边界文字核对
校验报告.md:3390 配方/M056／粉碎-荞花	通过	结构、证据边界文字核对
校验报告.md:3391 逐机配方守恒/M056/粉碎-荞花/输入/荞花	通过	逐机逐物品精确守恒
校验报告.md:3392 逐机配方守恒/M056/粉碎-荞花/输出/荞花粉末	通过	逐机逐物品精确守恒
校验报告.md:3393 制造能力/M056	通过	逐机时间占用
校验报告.md:3394 契约/多料栏/M056	通过	结构、证据边界文字核对
校验报告.md:3395 端口数/M057	通过	逐机端口计数
校验报告.md:3396 占地/M057	通过	正式尺寸乘积
校验报告.md:3397 契约/配方集/M057	通过	结构、证据边界文字核对
校验报告.md:3398 配方/M057／粉碎-荞花	通过	结构、证据边界文字核对
校验报告.md:3399 逐机配方守恒/M057/粉碎-荞花/输入/荞花	通过	逐机逐物品精确守恒
校验报告.md:3400 逐机配方守恒/M057/粉碎-荞花/输出/荞花粉末	通过	逐机逐物品精确守恒
校验报告.md:3401 制造能力/M057	通过	逐机时间占用
校验报告.md:3402 契约/多料栏/M057	通过	结构、证据边界文字核对
校验报告.md:3403 端口数/M058	通过	逐机端口计数
校验报告.md:3404 占地/M058	通过	正式尺寸乘积
校验报告.md:3405 契约/配方集/M058	通过	结构、证据边界文字核对
校验报告.md:3406 配方/M058／粉碎-砂叶	通过	结构、证据边界文字核对
校验报告.md:3407 逐机配方守恒/M058/粉碎-砂叶/输入/砂叶	通过	逐机逐物品精确守恒
校验报告.md:3408 逐机配方守恒/M058/粉碎-砂叶/输出/砂叶粉末	通过	逐机逐物品精确守恒
校验报告.md:3409 制造能力/M058	通过	逐机时间占用
校验报告.md:3410 契约/多料栏/M058	通过	结构、证据边界文字核对
校验报告.md:3411 端口数/M059	通过	逐机端口计数
校验报告.md:3412 占地/M059	通过	正式尺寸乘积
校验报告.md:3413 契约/配方集/M059	通过	结构、证据边界文字核对
校验报告.md:3414 配方/M059／粉碎-砂叶	通过	结构、证据边界文字核对
校验报告.md:3415 逐机配方守恒/M059/粉碎-砂叶/输入/砂叶	通过	逐机逐物品精确守恒
校验报告.md:3416 逐机配方守恒/M059/粉碎-砂叶/输出/砂叶粉末	通过	逐机逐物品精确守恒
校验报告.md:3417 制造能力/M059	通过	逐机时间占用
校验报告.md:3418 契约/多料栏/M059	通过	结构、证据边界文字核对
校验报告.md:3419 端口数/M060	通过	逐机端口计数
校验报告.md:3420 占地/M060	通过	正式尺寸乘积
校验报告.md:3421 契约/配方集/M060	通过	结构、证据边界文字核对
校验报告.md:3422 配方/M060／粉碎-砂叶	通过	结构、证据边界文字核对
校验报告.md:3423 逐机配方守恒/M060/粉碎-砂叶/输入/砂叶	通过	逐机逐物品精确守恒
校验报告.md:3424 逐机配方守恒/M060/粉碎-砂叶/输出/砂叶粉末	通过	逐机逐物品精确守恒
校验报告.md:3425 制造能力/M060	通过	逐机时间占用
校验报告.md:3426 契约/多料栏/M060	通过	结构、证据边界文字核对
校验报告.md:3427 端口数/M061	通过	逐机端口计数
校验报告.md:3428 占地/M061	通过	正式尺寸乘积
校验报告.md:3429 契约/配方集/M061	通过	结构、证据边界文字核对
校验报告.md:3430 配方/M061／粉碎-砂叶	通过	结构、证据边界文字核对
校验报告.md:3431 逐机配方守恒/M061/粉碎-砂叶/输入/砂叶	通过	逐机逐物品精确守恒
校验报告.md:3432 逐机配方守恒/M061/粉碎-砂叶/输出/砂叶粉末	通过	逐机逐物品精确守恒
校验报告.md:3433 制造能力/M061	通过	逐机时间占用
校验报告.md:3434 契约/多料栏/M061	通过	结构、证据边界文字核对
校验报告.md:3435 端口数/M062	通过	逐机端口计数
校验报告.md:3436 占地/M062	通过	正式尺寸乘积
校验报告.md:3437 契约/配方集/M062	通过	结构、证据边界文字核对
校验报告.md:3438 配方/M062／粉碎-砂叶	通过	结构、证据边界文字核对
校验报告.md:3439 逐机配方守恒/M062/粉碎-砂叶/输入/砂叶	通过	逐机逐物品精确守恒
校验报告.md:3440 逐机配方守恒/M062/粉碎-砂叶/输出/砂叶粉末	通过	逐机逐物品精确守恒
校验报告.md:3441 制造能力/M062	通过	逐机时间占用
校验报告.md:3442 契约/多料栏/M062	通过	结构、证据边界文字核对
校验报告.md:3443 端口数/M063	通过	逐机端口计数
校验报告.md:3444 占地/M063	通过	正式尺寸乘积
校验报告.md:3445 契约/配方集/M063	通过	结构、证据边界文字核对
校验报告.md:3446 配方/M063／粉碎-砂叶	通过	结构、证据边界文字核对
校验报告.md:3447 逐机配方守恒/M063/粉碎-砂叶/输入/砂叶	通过	逐机逐物品精确守恒
