time,pid,tag,rss_kb,hwm_kb,swap_kb
07:29:37,237435,batch_c_probe_3_,17124056,19004192,0
07:29:38,237435,batch_c_probe_3_,17897176,19004192,0
07:29:39,237435,batch_c_probe_3_,17598952,19004192,0
07:29:41,237435,batch_c_probe_3_,18509904,19004192,0
07:29:42,237435,batch_c_probe_3_,18938200,19278584,0
07:29:43,237435,batch_c_probe_3_,19523640,19721980,0
07:29:44,237435,batch_c_probe_3_,20401504,20401504,0
07:29:45,237435,batch_c_probe_3_,20560064,20560064,0
07:29:46,237435,batch_c_probe_3_,20625052,20625052,0
07:29:47,237435,batch_c_probe_3_,21010700,21010700,0
07:29:48,237435,batch_c_probe_3_,20715788,21008248,0
07:29:49,237435,batch_c_probe_3_,21014412,21583452,0
07:29:50,237435,batch_c_probe_3_,17987800,21583452,0
07:29:51,237435,batch_c_probe_3_,17987800,21583452,0
07:29:52,237435,batch_c_probe_3_,17987800,21583452,0
07:29:53,237435,batch_c_probe_3_,17987800,21583452,0
07:29:54,237435,batch_c_probe_3_,17987800,21583452,0
07:29:55,237435,batch_c_probe_3_,17987800,21583452,0
07:29:56,237435,batch_c_probe_3_,17987800,21583452,0
07:29:57,237435,batch_c_probe_3_,17987800,21583452,0
07:29:58,237435,batch_c_probe_3_,17987800,21583452,0
07:29:59,237435,batch_c_probe_3_,17987800,21583452,0
07:30:00,237435,batch_c_probe_3_,17988540,21583452,0
07:30:01,237435,batch_c_probe_3_,17988540,21583452,0
07:30:02,237435,batch_c_probe_3_,17988540,21583452,0
07:30:03,237435,batch_c_probe_3_,17988540,21583452,0
07:30:04,237435,batch_c_probe_3_,17996636,21583452,0
07:30:05,237435,batch_c_probe_3_,18177656,21583452,0
07:30:06,237435,batch_c_probe_3_,18003112,21583452,0
07:30:07,237435,batch_c_probe_3_,18003112,21583452,0
07:30:08,237435,batch_c_probe_3_,18003112,21583452,0
07:30:09,237435,batch_c_probe_3_,18003112,21583452,0
07:30:10,237435,batch_c_probe_3_,18003112,21583452,0
07:30:11,237435,batch_c_probe_3_,18003112,21583452,0
07:30:12,237435,batch_c_probe_3_,18003112,21583452,0
07:30:13,237435,batch_c_probe_3_,18003112,21583452,0
07:30:14,237435,batch_c_probe_3_,18003112,21583452,0
07:30:15,237435,batch_c_probe_3_,18003112,21583452,0
07:30:16,237435,batch_c_probe_3_,18003112,21583452,0
07:30:17,237435,batch_c_probe_3_,18003112,21583452,0
07:30:18,237435,batch_c_probe_3_,18003112,21583452,0
07:30:19,237435,batch_c_probe_3_,18003112,21583452,0
07:30:20,237435,batch_c_probe_3_,18003112,21583452,0
07:30:21,237435,batch_c_probe_3_,18003112,21583452,0
07:30:22,237435,batch_c_probe_3_,18003112,21583452,0
07:30:23,237435,batch_c_probe_3_,18003112,21583452,0
07:30:24,237435,batch_c_probe_3_,18003112,21583452,0
07:30:25,237435,batch_c_probe_3_,18003112,21583452,0
07:30:26,237435,batch_c_probe_3_,18003112,21583452,0
07:30:27,237435,batch_c_probe_3_,18003112,21583452,0
07:30:28,237435,batch_c_probe_3_,18003112,21583452,0
07:30:29,237435,batch_c_probe_3_,18003112,21583452,0
07:30:30,237435,batch_c_probe_3_,18003112,21583452,0
07:30:31,237435,batch_c_probe_3_,18003112,21583452,0
07:30:32,237435,batch_c_probe_3_,18003112,21583452,0
07:30:33,237435,batch_c_probe_3_,18003112,21583452,0
07:30:35,237435,batch_c_probe_3_,18003112,21583452,0
07:30:36,237435,batch_c_probe_3_,18003112,21583452,0
07:30:37,237435,batch_c_probe_3_,18003112,21583452,0
07:30:38,237435,batch_c_probe_3_,18003112,21583452,0
07:30:39,237435,batch_c_probe_3_,18003112,21583452,0
07:30:40,237435,batch_c_probe_3_,18003112,21583452,0
07:30:41,237435,batch_c_probe_3_,18003112,21583452,0
07:30:42,237435,batch_c_probe_3_,18003112,21583452,0
07:30:43,237435,batch_c_probe_3_,18003112,21583452,0
07:30:44,237435,batch_c_probe_3_,18003112,21583452,0
07:30:45,237435,batch_c_probe_3_,18003112,21583452,0
07:30:46,237435,batch_c_probe_3_,18003112,21583452,0
07:30:47,237435,batch_c_probe_3_,18003112,21583452,0
07:30:48,237435,batch_c_probe_3_,18003112,21583452,0
07:30:49,237435,batch_c_probe_3_,18003112,21583452,0
07:30:50,237435,batch_c_probe_3_,18003112,21583452,0
07:30:51,237435,batch_c_probe_3_,18003112,21583452,0
07:30:52,237435,batch_c_probe_3_,18003112,21583452,0
07:30:53,237435,batch_c_probe_3_,18003112,21583452,0
07:30:54,237435,batch_c_probe_3_,18003112,21583452,0
07:30:55,237435,batch_c_probe_3_,18003112,21583452,0
07:30:56,237435,batch_c_probe_3_,18003112,21583452,0
07:30:57,237435,batch_c_probe_3_,18003112,21583452,0
07:30:58,237435,batch_c_probe_3_,18003112,21583452,0
07:30:59,237435,batch_c_probe_3_,18003112,21583452,0
